term,estimate,std.error,statistic,p.value,nace2
tanass_clean,3.9451884075444574e-8,7.315925631227859e-8,0.5392603214423767,0.5897531692799607,58
eszk,-4.044209922818546e-9,4.4809977752889344e-9,-0.9025244210387441,0.3668615093301447,58
emp,-6.849766610623525e-4,3.856717378792119e-4,-1.776061333477538,0.07583910902290301,58
persexp_clean,-1.901921367447938e-8,3.1293965873110214e-8,-0.6077597755298222,0.5433996060176385,58
liabilities,6.115263026500226e-8,2.4126285574492614e-8,2.5346889837719386,0.011312598907535835,58
(Intercept),0.11152356718306343,0.006512298002449224,17.125071233091653,3.3920137005654757e-62,59
tanass_clean,1.1749119226728268e-8,2.8000524197773433e-8,0.4196035454101443,0.6748117679706869,59
eszk,-2.0227427499400465e-8,1.8062076312572046e-8,-1.1198838466495258,0.26287267649720125,59
emp,0.0023244305269088583,0.0019899696034779957,1.1680733830538437,0.24289044910922172,59
persexp_clean,-2.3923747495025287e-7,2.7607926435681146e-7,-0.8665535802104161,0.3862712354310205,59
liabilities,1.8871886734838853e-8,2.078352977948339e-8,0.9080212521680686,0.3639560076368179,59
(Intercept),0.16191150931262885,0.017843852482199486,9.073797795299368,4.094803245170275e-18,60
tanass_clean,1.8538490645529567e-8,5.0873193899619234e-8,0.3644058732012955,0.7157332523819304,60
eszk,-2.519237189709257e-9,1.563916620092144e-8,-0.1610851344210938,0.8721016517105908,60
emp,-0.0030538741035498877,0.0020076342926246865,-1.521130673434252,0.12895862855103435,60
persexp_clean,1.7158877814841868e-7,1.637132589062109e-7,1.0481055675931512,0.29517599477197515,60
liabilities,3.3468513292373252e-9,1.9109919471020736e-8,0.17513686200052608,0.8610541492542824,60
(Intercept),0.06060805025868264,0.008598410709794726,7.048750321921942,4.073561434757097e-12,61
tanass_clean,1.3996204607814588e-9,3.862016505082373e-9,0.3624066492050392,0.7171494569080495,61
eszk,-2.257964499996823e-9,1.2517252851646563e-9,-1.8038818315472491,0.07164777906310328,61
emp,-4.2925925878215416e-4,2.3496368198803902e-4,-1.8269174842263745,0.06810631535475636,61
persexp_clean,2.7558613070711083e-8,2.1127708066798258e-8,1.304382519087286,0.19250015208230686,61
liabilities,6.2761269447540745e-9,3.418321795993678e-9,1.8360257808699534,0.06674639823191912,61
(Intercept),0.11913450082897023,0.0031007901469781514,38.42069123738404,3.516985831588254e-303,62
tanass_clean,2.670347080167212e-8,2.211357537495676e-8,1.207560077865714,0.22724246503485618,62
eszk,-2.5775598388029257e-8,9.75585749457496e-9,-2.6420638475257103,0.008251905132015234,62
emp,-6.958022952848194e-4,3.1266400093158867e-4,-2.2253994486466704,0.02607461249445627,62
persexp_clean,6.77589732597756e-8,3.19357412453029e-8,2.1217285278994913,0.03388281638024928,62
liabilities,3.412977803892147e-8,1.7878630357901525e-8,1.9089705058887632,0.05629186998134667,62
(Intercept),0.13939710098752423,0.006459158357129569,21.581310331811075,6.312343648263339e-96,63
tanass_clean,-1.9288996152167454e-7,1.237698947068356e-7,-1.558456214078217,0.11923414306779341,63
eszk,-1.3973691835134013e-8,9.950397462837709e-9,-1.4043350416224398,0.1603260814456579,63
emp,3.236782183897791e-4,3.41181705849638e-4,0.9486974619103029,0.3428534723695902,63
persexp_clean,-2.4852391766026053e-8,4.2945297062964575e-8,-0.5786987974396481,0.5628373213152484,63
liabilities,6.88296160048583e-8,4.930195872232495e-8,1.3960827883637577,0.16279631412633735,63
(Intercept),0.09826396432558139,0.00675560919805066,14.545537115133241,1.3781055689871364e-45,64
