nace2,var,N,min,max,median,mean,sd,skewness,excess_kurtosis,p0001,p01,p05,p10,p25,p50,p75,p90,p95,p99,p999
90,ereduzem,3610,-593222,687081,154.5,2297.072576177285,30290.491373376837,-1.038942151486624,220.71211467552578,-358780.278,-28466.549999999996,-3592.2,-1541.5,-137.75,154.5,1805.25,7875.899999999997,18586.199999999975,75701.1099999998,222558.77500000724
90,emp,3229,0,291,0,2.7829049241251163,14.646419395207602,11.18959612558616,158.16694569912931,0,0,0,0,0,0,1,3,7.599999999999909,67.7199999999998,219.26399999999921
90,liabilities,3610,0,3002245,764.5,19103.62409972299,111857.9966993105,15.339611807578741,325.6249459497963,0,0,0,0,62,764.5,5381.25,24693.999999999996,59692.89999999988,393904.7599999979,1395627.1160000162
91,age,297,0,29,11,12.276094276094277,7.790621585841832,0.2694454705071237,-0.9444480517812628,0,0,1,2,6,11,19,23,26,28.04000000000002,29
91,tanass_clean,287,0,63552617,1690,610112.1951219512,4707939.252685589,11.395926715607755,136.98029505260982,0,0,0,0,0,1690,37043,174768.00000000076,977417.8999999994,7827415.559999936,58358109.395999976
91,eszk,297,0,135026622,21286,1459230.9427609427,10284048.647033947,10.4662565350825,117.92917211106763,0.29600000000000004,43.72,793.4000000000001,1704.6000000000004,4079,21286,135041,616812.0000000007,3367381.3999999836,22420944.920000847,122536616.36000033
91,sales_clean,297,0,20346150,7502,301016.2971429793,1674402.4307000793,8.80690448628541,86.27808887170346,0,0,0,0,11,7502,56926,341754.80000000005,798134.3999999999,9526145.520000026,18205860.136000056
91,pretax,297,-8809680,1669787,34,-22780.21212121212,537142.3547365677,-14.716534073600219,238.77298503363127,-6692456.232,-561562.28,-23598,-12728,-768,34,3635,29415.400000000183,67467.6,410058.56000000093,1422298.7360000066
91,persexp_clean,297,0,3278046,2513,82056.51178451178,356434.62020100094,6.855731643580729,51.30897309722703,0,0,0,0,0,2513,18008,106041.80000000006,284405.59999999957,2109959.720000004,3276140.352
91,satok,297,-1437762,10119651,6936,182369.20538720538,948592.5213505165,7.215847702526054,60.42526400072219,-1407374.936,-708530.32,-9981.599999999999,-599.5999999999997,1942,6936,48659,230320.00000000058,567337.9999999995,4884743.880000025,9454540.480000017
91,export_value,29,0,27451170.028757665,0,1103984.7702357045,5088080.3537056,4.77930165431361,21.794536784653616,0,0,0,0,0,0,1785.654302082096,1197838.3595394066,1658357.4335204775,20245727.212820917,26730625.747164026
91,ereduzem,297,-6473234,1969238,23,-12016.10101010101,413318.13839266106,-12.660635707054265,200.74394699584818,-5041238.983999999,-409591.56,-20709.6,-10727.199999999997,-745,23,3798,29260.000000000193,70899.5999999999,412081.12000000133,1637642.5200000086
91,emp,267,0,481,1,14.49812734082397,51.65999124785141,6.044886946472382,41.17355392208803,0,0,0,0,0,1,6,26.400000000000006,55.39999999999998,301.6199999999989,453.601999999998
91,liabilities,297,0,125449528,4377,1157450.9191919193,9325851.80097574,10.930559674200252,127.368906978827,0,0,0,0,260,4377,40322,320670.40000000095,1434904.2,14426654.08000085,113066739.77600032
92,age,457,0,30,15,14.73522975929978,8.204481392153934,-0.08653792622256398,-1.2132109947976555,0,0,1,3,8,15,22,25,27,29,30
92,tanass_clean,456,0,13887985,0,38213.18201754386,651981.3864452919,21.02500206552784,443.54795536204773,0,0,0,0,0,0,1004.5,6639,16699,274191.7499999983,7872510.535000211
92,eszk,457,0,103483277,7184,303539.2735229759,4893576.9348201435,20.57619307835192,429.67199891033965,0,0,29,134.20000000000002,1906,7184,21232,54703.40000000005,117333.4,1202574.3199999994,63351357.67999848
92,sales_clean,457,0,542590673,2395,1315320.840262582,25423788.401833523,21.120308717698222,446.5734825768429,0,0,0,0,0,2395,13859,42296.00000000009,118664.99999999991,2067524.7599999995,310100101.2799912
92,pretax,457,-37083,30453470,34,105893.43544857769,1560732.1317096541,17.50694993908576,322.0791448970072,-35925.672,-5191,-1858.8000000000002,-929,-65,34,2220,7259.200000000016,15274.999999999995,421793.27999999985,22774569.991999708
92,persexp_clean,454,0,16306666,691.25,56013.132158590306,801132.8087132594,18.909594219534473,373.1648873809421,0,0,0,0,0,691.25,5010.75,10445.599999999999,18345.649999999958,362481.19999999995,11194268.815000286
92,satok,453,-93736,69507823,5141,190938.0728476821,3271950.3067281926,20.993391431671483,441.66808983409845,-68351.228,-24657.32,-4741,-1750.4,929,5141,16937,43260.200000000004,91430.19999999998,741693.9600000009,39975835.28800012
92,export_value,13,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
92,ereduzem,457,-37083,30310026,0,104820.51859956236,1557890.2440081132,17.435650647068833,319.2800889168692,-35925.672,-5191.4400000000005,-1839.4,-901.3999999999999,-68,0,2189,6958.0000000000055,14762.199999999995,326064.59999999974,22780705.847999714
92,emp,422,0,1795,0,7,87.80100584320424,20.019612291698508,404.53660361728794,0,0,0,0,0,0,2,5,8.949999999999989,73.27000000000027,1078.0370000000132
92,liabilities,457,0,30736936,1249,105431.94310722101,1531353.227266962,18.36867840597313,353.5685625982675,0,0,0,0,100,1249,5234,15752.000000000007,37427.799999999945,452528.8,21875113.623999663
93,age,3694,0,69,8,10.181104493773686,7.891970319912033,0.7948197350400276,0.33286553675017405,0,0,0,1,4,8,16,22,25.34999999999991,29,37
93,tanass_clean,3694,0,20919954,894.5,67018.15917704385,546051.2269123757,23.35540026520685,729.0511784230209,0,0,0,0,0,894.5,11575.25,67583.70000000033,173126.3499999995,1331864.7500000175,7440623.857999863
93,eszk,3694,0,23444339,7733.5,117922.50054141851,728475.9932764154,17.48328362006108,421.18562599956886,0,0,107.30000000000001,535.2,2659,7733.5,35446.75,145041.2,328125.5499999998,2253092.7700000084,9216962.67199946
93,sales_clean,3693,0,9500617,4741,56520.48306991697,307991.5349448859,16.930132585281992,381.50254430177296,0,0,0,0,4,4741,23838,97380.60000000003,209471.79999999976,829273.759999999,4770178.875999996
93,pretax,3694,-5647057,3870353,9,2387.041418516513,125269.25845602572,-15.638997735598087,1390.278698747889,-468901.795,-50003.13,-8838.9,-3968.8,-566.75,9,1415,7890.900000000007,23161.34999999997,104464.10000000038,541200.6559999866
93,persexp_clean,3680,0,5019051,841.5,21106.05237771739,143371.1058863347,22.56479476732875,671.7580619713615,0,0,0,0,0,841.5,5882.25,24257.299999999996,75027.09999999982,348475.0000000004,1631010.1149999616
93,satok,3678,-1142212,14364266,3013.5,38188.693311582385,399488.9690926676,26.06101407705894,803.7133159075183,-468026.78,-82410.31,-15220.449999999997,-5485.799999999999,119.25,3013.5,9931,48851.900000000096,106846.95,610639.4400000002,3657779.045999917
93,export_value,121,0,170868.6055015738,0,4936.7293873482695,23547.44403863203,5.871853529245773,36.0052473472276,0,0,0,0,0,0,0,37.24816180070111,27534.292695948574,148184.02347207628,170098.99075484075
93,ereduzem,3693,-5667275,3859108,3,1507.6774979691309,120411.49249840129,-19.56124185657993,1616.9247522704516,-534302.1599999999,-47551.439999999995,-8839.599999999999,-3948.399999999999,-576,3,1429,7842.200000000006,21905.399999999925,102070.47999999998,383337.0319999997
93,emp,3187,0,206,1,3.9422654534044557,12.851967258424743,8.741250986328913,103.35922138760898,0,0,0,0,0,1,3,9,18,55.13999999999987,190.32599999999866
93,liabilities,3694,0,9453038,3424,48357.62885760693,306670.4191642591,18.386399692992562,437.76556857883685,0,0,0,0,226.5,3424,18283,65412.30000000003,148593.1999999999,956109.0900000012,4055693.6349995965
94,age,551,0,39,6,8.357531760435572,6.452986094288469,1.4964247782976412,2.3432533666878603,0,0,1,2,4,6,10.5,17,22,30,34.600000000000364
94,tanass_clean,551,0,7573906,107,34253.83121597096,338538.32192697667,20.410725335730707,445.18903741454716,0,0,0,0,0,107,4955,33502,95318,326911.5,4393620.650000263
94,eszk,551,0,8258648,6283,110350.28675136116,655773.5245082193,10.022527368473707,108.282724887582,0,0,12.5,76,1578,6283,33044,110465,248327,2446344.5,8053313.750000017
94,sales_clean,551,0,1614343,1334,23652.509523561344,94493.36455621979,10.601509553085581,152.9972731423499,0,0,0,0,0,1334,11794,46611,101225,356726,1083861.400000044
94,pretax,551,-155554,167995,0,-156.72958257713248,15141.69557244365,-1.0367529848059758,59.57977687359342,-132318.69999999998,-56542.5,-9622.5,-4049,-206.5,0,510.5,4048,11342,33996,115004.15000000439
94,persexp_clean,547,0,2252672,143,25548.85740402194,128746.24338306222,12.039733645588733,179.31384096259094,0,0,0,0,0,143,8822.5,49946.600000000035,104500.99999999988,422685.93999999994,1634503.3579999446
94,satok,541,-237431,2702494,3000,20995.249537892792,142984.84841058764,15.678595861299627,268.1025097125882,-162052.4,-20839.8,-4620,-678,315,3000,11341,35730,71106,233601.60000000036,2204441.2000000337
94,export_value,21,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
94,ereduzem,550,-155646,164514,0,-316.8454545454546,15364.777434323902,-1.1353572538513756,54.64063653590016,-132389.262,-57817.09,-10796.149999999998,-4277.499999999999,-296.5,0,532.5,3987.700000000001,11362.749999999989,34606.67,113587.66200000202
94,emp,440,0,577,0,7.265909090909091,38.5234268468962,11.293785811025815,144.54096250872107,0,0,0,0,0,0,3,11,20.09999999999991,112.30000000000041,515.1009999999969
94,liabilities,551,0,8039366,960,61735.97822141561,511518.58069125493,12.662075932494865,171.30073551934817,0,0,0,0,29.5,960,7712,47443,92023,758815.5,7307012.950000061
95,age,1839,0,37,16,15.766177270255573,8.155102017463628,-0.026425475743903214,-0.9801290929797584,0,0,3,5,9,16,22,27,28,30,37
95,tanass_clean,1839,0,684171,221,6473.661228928766,30587.689592678187,12.717683207610326,220.29372789669515,0,0,0,0,0,221,2492.5,11373.400000000003,22522.59999999999,124272.45999999918,375516.1360000084
95,eszk,1839,0,6652370,5789,31510.53072321914,216348.4429778428,22.04654537109767,578.3895954740498,0,0,30.700000000000017,199.8,1781.5,5789,16326,44680.200000000004,102259.09999999996,343246.6799999998,3728777.602000007
95,sales_clean,1839,0,14781467,7556,51998.49238606754,418602.01744476147,27.11154880646772,876.8648800077758,0,0,0,0,782.5,7556,25484,68333.20000000001,155629.8999999999,618750.059999998,5007107.5160000725
95,pretax,1839,-90859,1023027,233,3242.8700380641653,30624.3345198104,24.790368755132565,741.7800057330643,-40776.297999999995,-10888.26,-2672.8999999999996,-1164.1999999999998,-86,233,1699.5,5785,12605.299999999988,45754.09999999979,388517.70400000754
95,persexp_clean,1834,0,3142692,2059,9098.877181025082,90249.81803379397,28.749694799546244,911.8652633066273,0,0,0,0,0,2059,5066.5,11532.7,21881.09999999996,77308.45000000042,824571.2069998854
95,satok,1830,-78555,5796003,3522,17219.730601092895,153628.21268877186,31.293340257693583,1120.1579050056255,-57098.632000000005,-14469.890000000001,-4664.1,-1479.4,445,3522,9785.75,25039.90000000001,48914.14999999998,202644.16999999998,1311728.0490000588
95,export_value,50,0,3374806.3023209935,0,116967.50380542662,572611.7754448917,4.805040952014738,22.290704903971612,0,0,0,0,0,0,0,19307.955976629924,52980.65719588252,2854933.0643973076,3322818.9785286253
95,ereduzem,1839,-90873,1575595,234,4102.815660685155,47578.589345628694,25.927361428463957,765.233880891799,-61990.352,-10086.160000000002,-2672.8999999999996,-1171.4,-92,234,1726.5,5825.800000000002,13387.999999999996,48268.91999999981,632135.2340000155
95,emp,1754,0,366,1,2.241163055872292,11.7651236075557,22.44451088525484,603.0557875708027,0,0,0,0,0,1,2,4,8,18.940000000000055,166.32600000000411
95,liabilities,1839,0,3376302,1563,12950.396411092985,95845.71319968496,26.22029165128514,848.9251557776116,0,0,0,1,197,1563,6351.5,19207.2,37449.29999999998,137486.83999999997,1036419.3220000062
96,age,5003,0,70,9,10.990205876474116,8.516049247137875,1.5080571020541236,5.7844829322461315,0,0,0,1,5,9,16,23,26,30,69
96,tanass_clean,5003,0,39530082,190,29367.5653310014,622350.4958623522,53.42728188190466,3273.3962774384513,0,0,0,0,0,190,3699,16780.400000000005,33260.29999999999,225607.69999999512,5489723.339999716
96,eszk,5003,0,41645134,3751,43592.093330002,677076.8370091665,49.291762618965144,2887.55981909437,0,0,26,132.20000000000005,1176,3751,11472,36418.80000000002,74553.49999999999,448531.8599999991,5916012.135999882
96,sales_clean,5003,0,18411165,3594,31525.85745863751,322551.2453705814,41.73627455343186,2183.523876993376,0,0,0,0,146,3594,11921,42484.20000000001,83685.79999999994,406636.35999999376,3440188.2999999444
96,pretax,5003,-577155,4168312,22,1952.0260651609035,62221.087960404824,60.419206956241894,4022.2316595469765,-88526.46399999999,-14913.859999999999,-4867.799999999999,-2484.3999999999996,-358.5,22,871,3602.000000000002,8105.699999999977,34765.419999999984,267411.29399999045
96,persexp_clean,4983,0,6954817,1404,9921.096603451737,118103.20569784293,44.8856793635603,2463.683365872599,0,0,0,0,0,1404,4591.5,11802.800000000003,23002.49999999998,94030.48000000001,1318143.8820000063
96,satok,4976,-586948,27580207,2089.5,21363.971047025723,436724.4911022737,52.752971696770516,3213.970600496686,-98673.69999999998,-34892,-11355,-5222,-150.25,2089.5,4996.25,17233.5,38741.75,201694.75,3825086.8999999515
96,export_value,114,0,2072766.492569315,0,27960.849759862638,201733.8586622853,9.261849293326781,89.83695017649043,0,0,0,0,0,0,0,0,5674.133063583487,434300.9702057959,1888662.822823112
96,ereduzem,5003,-577155,4188416,19,1957.995283429942,62206.655819418585,61.26654816341037,4103.515572210159,-82321.70999999999,-14492.8,-4834,-2466.2,-363,19,895,3686.2000000000025,8106.799999999981,35052.87999999999,265787.36799999804
96,emp,4562,0,1221,1,3.5722270933800964,24.111914989439445,34.70522226252195,1547.2117837014905,0,0,0,0,0,1,3,7,11,34.39000000000033,240.2670000000162
96,liabilities,5003,0,7326667,1295,17214.12152708375,155929.25315689418,29.9405817384283,1166.010133715735,0,0,0,1,133,1295,7548.5,23682.400000000005,41753.799999999974,190212.55999999732,1928397.8819999052
98,age,6,0,10,7.5,6.833333333333333,3.710345895825168,-0.8305927461746131,-0.9036465203720105,0.02999999999999936,0.30000000000000027,1.5,3,6.25,7.5,9.5,10,10,10,10
98,tanass_clean,6,0,52337,960,13540.833333333334,21776.478635598243,0.8361427115976593,-1.208491547529616,0,0,0,0,0,960,20721,39662.5,45999.75,51069.55,52210.255
98,eszk,6,4,96027,9674.5,32337.166666666668,42520.51696495077,0.5579442826055828,-1.8343880633741638,14.389999999999779,107.90000000000009,523.5,1043,2864.5,9674.5,60955,86294,91160.5,95053.70000000001,95929.67
98,sales_clean,6,0,40105,11603,16105.333333333334,15399.767993923371,0.45538852135895797,-1.6716688436622067,21.129999999999548,211.30000000000018,1056.5,2113,6056,11603,24736.25,34600,37352.5,39554.5,40049.950000000004
98,pretax,6,-327,13825,2803,5085,5949.385178318848,0.4277085280797471,-1.8650363798691927,-322.7300000000001,-284.29999999999995,-113.5,100,644,2803,9312,12352,13088.5,13677.7,13810.27
98,persexp_clean,6,0,7631,2316.5,2835.1666666666665,2949.949383746553,0.4613383535966799,-1.5207014038710849,0,0,0,0,492.25,2316.5,4226.25,6189,6910,7486.800000000001,7616.580000000001
98,satok,6,-1657,33136,8543.5,11179.333333333334,12720.299205076375,0.6093488257965951,-1.2839262537553868,-1638.3050000000003,-1470.0499999999997,-722.25,212.5,2608.25,8543.5,15546,24782,28959,32300.600000000002,33052.46000000001
98,ereduzem,6,-327,13825,2803,5085,5949.385178318848,0.4277085280797471,-1.8650363798691927,-322.7300000000001,-284.29999999999995,-113.5,100,644,2803,9312,12352,13088.5,13677.7,13810.27
98,emp,5,0,6,1,2.2,2.6832815729997477,0.39006963607496314,-1.9662962962962962,0,0,0,0,0,1,4,5.199999999999999,5.6,5.92,5.992000000000001
98,liabilities,6,0,79194,1449,21090.333333333332,33147.992443987714,0.7993279622039533,-1.3014601578464773,5.124999999999891,51.25000000000004,256.25,512.5,1078,1449,32984,61309.5,70251.75,77405.55,79015.15500000001
99,age,30,0,27,9,10.933333333333334,7.191629872976296,0.6628154461864201,-0.33628174859373816,0.028999999999999915,0.29000000000000004,1,1.9000000000000004,7.25,9,15.25,22.200000000000003,25.099999999999994,26.71,26.971
99,tanass_clean,30,0,4207692,19009.5,283595.6666666667,813324.4347286712,3.8653407057593863,15.295042584984891,0,0,0,0,493.5,19009.5,96510.25,692883.3000000003,1242895.399999998,3445416.8500000024,4131464.4850000003
99,eszk,30,6,9448435,74867.5,550892.1,1734914.4932783078,4.499552420879989,20.0811926565716,20.383999999999958,149.84,829.1500000000001,5038.700000000002,15272.25,74867.5,240538.25,987867.0000000002,1595079.3999999976,7288290.2500000065,9232420.525000002
99,sales_clean,30,0,4886442,27975,325524.8333333333,926995.8582518823,4.047099711551595,16.67725842527994,0,0,0,0,4,27975,157594,601479.3000000005,1316618.349999998,3940827.980000003,4791880.598
99,pretax,30,-28700,229129,1304.5,18990.4,49013.88902074524,2.7978014520525005,8.74728601930241,-28691.647999999997,-28616.480000000003,-21407.299999999996,-8379.299999999997,-251,1304.5,21220.75,60329.700000000055,95367.54999999999,190612.3600000001,225277.336
99,persexp_clean,30,0,583495,1743,46789.833333333336,122406.2061715667,3.1576296593095123,10.010787633175582,0,0,0,0,0,1743,16956.75,135710.5000000002,265009.2,491319.95000000024,574277.495
99,satok,30,-45174,5945516,32028,328008.0333333333,1084283.265759539,4.624549047442483,21.022436412517006,-43993.497,-33368.969999999994,-2932.0499999999993,-100.19999999999962,5502.5,32028,192757.75,550749.1000000001,765563.7499999992,4479092.720000004,5798873.672
99,export_value,3,0,122430.40395379391,55974.22458604832,59468.209513280744,61289.941271599244,0.05682221127143294,-2.3333333333333335,111.94844917209674,1119.4844917209675,5597.422458604838,11194.844917209663,27987.11229302416,55974.22458604832,89202.31426992112,109139.16808024478,115784.78601701935,121101.280366439,122297.49159505843
