var1,var2,cor,nace2
persexp_clean,eszk,0.9903678970290785,37
satok,eszk,0.9940666363305372,37
export_value,eszk,0.11644556484051376,37
ereduzem,eszk,0.9270529459639381,37
emp,eszk,0.930368061414684,37
liabilities,eszk,0.5368790107860242,37
age,sales_clean,0.4500766535645204,37
tanass_clean,sales_clean,0.6075763217342444,37
eszk,sales_clean,0.6723186865416821,37
sales_clean,sales_clean,1,37
pretax,sales_clean,0.8856892889600331,37
persexp_clean,sales_clean,0.9972304567336097,37
satok,sales_clean,0.5895486461487386,37
export_value,sales_clean,0.8398344588237743,37
ereduzem,sales_clean,0.8994513046670178,37
emp,sales_clean,0.88928043899402065,37
liabilities,sales_clean,0.9685599568126205,37
age,pretax,0.5039792886277716,37
tanass_clean,pretax,0.9057868192417454,37
eszk,pretax,0.9380241060169872,37
sales_clean,pretax,0.8856892889600331,37
pretax,pretax,1,37
persexp_clean,pretax,0.9935110768435442,37
satok,pretax,0.8961537186283812,37
export_value,pretax,0.46436119366458645,37
ereduzem,pretax,0.9995284348930067,37
emp,pretax,0.9951316018110062,37
liabilities,pretax,0.7835577214992275,37
age,persexp_clean,0.3023835474725129,37
tanass_clean,persexp_clean,0.9956676167782074,37
eszk,persexp_clean,0.9903678970290785,37
sales_clean,persexp_clean,0.9972304567336097,37
pretax,persexp_clean,0.9935110768435442,37
persexp_clean,persexp_clean,1,37
satok,persexp_clean,0.9935751577166114,37
export_value,persexp_clean,0.9954365613259398,37
ereduzem,persexp_clean,0.9937536250917475,37
emp,persexp_clean,0.9954529037607316,37
liabilities,persexp_clean,0.9756579650464711,37
age,satok,0.45249449158865845,37
tanass_clean,satok,0.9997316730627567,37
eszk,satok,0.9940666363305372,37
sales_clean,satok,0.5895486461487386,37
pretax,satok,0.8961537186283812,37
persexp_clean,satok,0.9935751577166114,37
satok,satok,1,37
export_value,satok,0.008375797879655963,37
ereduzem,satok,0.882187102255237,37
emp,satok,0.8873404585900494,37
liabilities,satok,0.4418928516450612,37
age,export_value,0.4006435621603591,37
tanass_clean,export_value,0.031198299643807274,37
eszk,export_value,0.11644556484051376,37
sales_clean,export_value,0.8398344588237743,37
pretax,export_value,0.46436119366458645,37
persexp_clean,export_value,0.9954365613259398,37
satok,export_value,0.008375797879655963,37
export_value,export_value,1,37
ereduzem,export_value,0.4929273185546969,37
emp,export_value,0.4709170345941599,37
liabilities,export_value,0.9205099864060086,37
age,ereduzem,0.5038531264209017,37
tanass_clean,ereduzem,0.892442209139693,37
eszk,ereduzem,0.9270529459639381,37
sales_clean,ereduzem,0.8994513046670178,37
pretax,ereduzem,0.9995284348930067,37
persexp_clean,ereduzem,0.9937536250917475,37
satok,ereduzem,0.882187102255237,37
export_value,ereduzem,0.4929273185546969,37
ereduzem,ereduzem,1,37
emp,ereduzem,0.9950497968085734,37
liabilities,ereduzem,0.8012941915217225,37
age,emp,0.5238317280007659,37
tanass_clean,emp,0.8971669039439697,37
eszk,emp,0.930368061414684,37
sales_clean,emp,0.88928043899402065,37
pretax,emp,0.9951316018110062,37
persexp_clean,emp,0.9954529037607316,37
satok,emp,0.8873404585900494,37
export_value,emp,0.4709170345941599,37
ereduzem,emp,0.9950497968085734,37
emp,emp,1,37
liabilities,emp,0.788525470207958,37
age,liabilities,0.40018666274837755,37
tanass_clean,liabilities,0.46150914816519295,37
eszk,liabilities,0.5368790107860242,37
sales_clean,liabilities,0.9685599568126205,37
pretax,liabilities,0.7835577214992275,37
persexp_clean,liabilities,0.9756579650464711,37
satok,liabilities,0.4418928516450612,37
export_value,liabilities,0.9205099864060086,37
ereduzem,liabilities,0.8012941915217225,37
emp,liabilities,0.788525470207958,37
liabilities,liabilities,1,37
age,age,1,38
tanass_clean,age,0.07967531510613084,38
eszk,age,0.11462012215237108,38
sales_clean,age,0.23349540296614496,38
pretax,age,0.10559606765831703,38
persexp_clean,age,0.1952188066428533,38
satok,age,0.14865780242745216,38
export_value,age,0.15322046779988432,38
ereduzem,age,0.0866992498894795,38
emp,age,0.18616461899189898,38
liabilities,age,0.0617043937899264,38
age,tanass_clean,0.07967531510613084,38
tanass_clean,tanass_clean,1,38
eszk,tanass_clean,0.9262197428485971,38
sales_clean,tanass_clean,0.17081580003341673,38
pretax,tanass_clean,-0.04869549082077687,38
persexp_clean,tanass_clean,0.343602345780215,38
satok,tanass_clean,0.14634600214007226,38
export_value,tanass_clean,-0.001240981856194576,38
ereduzem,tanass_clean,-0.060082073048850014,38
emp,tanass_clean,0.2818326397501836,38
liabilities,tanass_clean,0.9715744511619738,38
age,eszk,0.11462012215237108,38
tanass_clean,eszk,0.9262197428485971,38
eszk,eszk,1,38
sales_clean,eszk,0.36902873879829357,38
pretax,eszk,-0.08042287628812074,38
persexp_clean,eszk,0.5359134471917748,38
satok,eszk,0.4910713168049939,38
export_value,eszk,0.02618462302846873,38
ereduzem,eszk,-0.10321249310660759,38
emp,eszk,0.48189341183958495,38
liabilities,eszk,0.9055096456160183,38
age,sales_clean,0.23349540296614496,38
tanass_clean,sales_clean,0.17081580003341673,38
eszk,sales_clean,0.36902873879829357,38
sales_clean,sales_clean,1,38
pretax,sales_clean,0.08125672149895681,38
persexp_clean,sales_clean,0.7207599565418406,38
satok,sales_clean,0.48315233532320373,38
export_value,sales_clean,0.5568195501579768,38
ereduzem,sales_clean,0.04502422816734155,38
emp,sales_clean,0.7226855255331869,38
liabilities,sales_clean,0.21903492051489212,38
age,pretax,0.10559606765831703,38
tanass_clean,pretax,-0.04869549082077687,38
eszk,pretax,-0.08042287628812074,38
sales_clean,pretax,0.08125672149895681,38
pretax,pretax,1,38
persexp_clean,pretax,-0.2792954651281741,38
satok,pretax,-0.03339505295172454,38
export_value,pretax,0.058236739748801954,38
ereduzem,pretax,0.9876382765873551,38
emp,pretax,-0.2931605580280413,38
liabilities,pretax,-0.04725344618503525,38
age,persexp_clean,0.1952188066428533,38
tanass_clean,persexp_clean,0.343602345780215,38
eszk,persexp_clean,0.5359134471917748,38
sales_clean,persexp_clean,0.7207599565418406,38
pretax,persexp_clean,-0.2792954651281741,38
persexp_clean,persexp_clean,1,38
satok,persexp_clean,0.6058871367161763,38
export_value,persexp_clean,0.04458318859759578,38
ereduzem,persexp_clean,-0.3378802416743114,38
emp,persexp_clean,0.9905362543398378,38
liabilities,persexp_clean,0.2888042363724896,38
age,satok,0.14865780242745216,38
tanass_clean,satok,0.14634600214007226,38
eszk,satok,0.4910713168049939,38
sales_clean,satok,0.48315233532320373,38
pretax,satok,-0.03339505295172454,38
persexp_clean,satok,0.6058871367161763,38
satok,satok,1,38
export_value,satok,0.07302984519555415,38
ereduzem,satok,-0.07499664445330415,38
emp,satok,0.5913068778182241,38
liabilities,satok,0.09372033145950158,38
age,export_value,0.15322046779988432,38
tanass_clean,export_value,-0.001240981856194576,38
eszk,export_value,0.02618462302846873,38
sales_clean,export_value,0.5568195501579768,38
pretax,export_value,0.058236739748801954,38
persexp_clean,export_value,0.04458318859759578,38
satok,export_value,0.07302984519555415,38
export_value,export_value,1,38
ereduzem,export_value,0.06993196650119429,38
emp,export_value,0.025004920412102172,38
liabilities,export_value,0.02901212538095685,38
age,ereduzem,0.0866992498894795,38
tanass_clean,ereduzem,-0.060082073048850014,38
eszk,ereduzem,-0.10321249310660759,38
sales_clean,ereduzem,0.04502422816734155,38
pretax,ereduzem,0.9876382765873551,38
persexp_clean,ereduzem,-0.3378802416743114,38
satok,ereduzem,-0.07499664445330415,38
export_value,ereduzem,0.06993196650119429,38
ereduzem,ereduzem,1,38
emp,ereduzem,-0.3493148603246298,38
liabilities,ereduzem,-0.04808845977355295,38
age,emp,0.18616461899189898,38
tanass_clean,emp,0.2818326397501836,38
eszk,emp,0.48189341183958495,38
sales_clean,emp,0.7226855255331869,38
pretax,emp,-0.2931605580280413,38
persexp_clean,emp,0.9905362543398378,38
satok,emp,0.5913068778182241,38
export_value,emp,0.025004920412102172,38
ereduzem,emp,-0.3493148603246298,38
emp,emp,1,38
liabilities,emp,0.23786374533593785,38
age,liabilities,0.0617043937899264,38
tanass_clean,liabilities,0.9715744511619738,38
eszk,liabilities,0.9055096456160183,38
sales_clean,liabilities,0.21903492051489212,38
pretax,liabilities,-0.04725344618503525,38
persexp_clean,liabilities,0.2888042363724896,38
satok,liabilities,0.09372033145950158,38
export_value,liabilities,0.02901212538095685,38
ereduzem,liabilities,-0.04808845977355295,38
emp,liabilities,0.23786374533593785,38
liabilities,liabilities,1,38
age,age,1,39
tanass_clean,age,0.17148564231391789,39
eszk,age,0.2035589557647671,39
sales_clean,age,0.19504312186043163,39
pretax,age,0.12513049556281347,39
persexp_clean,age,0.3188596006996279,39
satok,age,0.14733704268896072,39
export_value,age,0.2554020758263375,39
ereduzem,age,0.12272674184635866,39
emp,age,0.26718791698147243,39
liabilities,age,0.18504262123703497,39
age,tanass_clean,0.17148564231391789,39
tanass_clean,tanass_clean,1,39
eszk,tanass_clean,0.9353789598001893,39
sales_clean,tanass_clean,0.8470116386508246,39
pretax,tanass_clean,0.4510665779389632,39
persexp_clean,tanass_clean,0.522699369694216,39
satok,tanass_clean,0.956577880240751,39
export_value,tanass_clean,-9.528647042327751e-4,39
ereduzem,tanass_clean,0.45256073653398576,39
emp,tanass_clean,0.6502736508540231,39
liabilities,tanass_clean,0.6189652252591337,39
age,eszk,0.2035589557647671,39
tanass_clean,eszk,0.9353789598001893,39
eszk,eszk,1,39
sales_clean,eszk,0.8850402490758095,39
pretax,eszk,0.2899574156734232,39
persexp_clean,eszk,0.6038767811510776,39
satok,eszk,0.9377517984259729,39
export_value,eszk,0.014809629499345379,39
ereduzem,eszk,0.3007975384614443,39
emp,eszk,0.7352980042315717,39
liabilities,eszk,0.8218627423737573,39
age,sales_clean,0.19504312186043163,39
tanass_clean,sales_clean,0.8470116386508246,39
eszk,sales_clean,0.8850402490758095,39
sales_clean,sales_clean,1,39
pretax,sales_clean,0.4358576707704437,39
persexp_clean,sales_clean,0.6525042882145192,39
satok,sales_clean,0.79826364261039,39
export_value,sales_clean,-0.010863148095694027,39
ereduzem,sales_clean,0.4503263180779621,39
emp,sales_clean,0.846690049457075,39
liabilities,sales_clean,0.7554370519615589,39
age,pretax,0.12513049556281347,39
tanass_clean,pretax,0.4510665779389632,39
eszk,pretax,0.2899574156734232,39
sales_clean,pretax,0.4358576707704437,39
pretax,pretax,1,39
persexp_clean,pretax,0.24247954684252868,39
satok,pretax,0.43366376547404395,39
export_value,pretax,0.08696402838397076,39
ereduzem,pretax,0.9939128275793662,39
emp,pretax,0.382839668012521,39
liabilities,pretax,-0.0641424766744903,39
age,persexp_clean,0.3188596006996279,39
tanass_clean,persexp_clean,0.522699369694216,39
eszk,persexp_clean,0.6038767811510776,39
sales_clean,persexp_clean,0.6525042882145192,39
pretax,persexp_clean,0.24247954684252868,39
persexp_clean,persexp_clean,1,39
satok,persexp_clean,0.4835063032277879,39
export_value,persexp_clean,-5.925186542878091e-4,39
ereduzem,persexp_clean,0.2519868957996119,39
emp,persexp_clean,0.8646285102209316,39
liabilities,persexp_clean,0.5715759639231425,39
age,satok,0.14733704268896072,39
tanass_clean,satok,0.956577880240751,39
eszk,satok,0.9377517984259729,39
sales_clean,satok,0.79826364261039,39
pretax,satok,0.43366376547404395,39
persexp_clean,satok,0.4835063032277879,39
satok,satok,1,39
export_value,satok,-0.04738038695134573,39
ereduzem,satok,0.43288469302958865,39
emp,satok,0.6298234937751107,39
liabilities,satok,0.63571003347005,39
age,export_value,0.2554020758263375,39
tanass_clean,export_value,-9.528647042327751e-4,39
eszk,export_value,0.014809629499345379,39
sales_clean,export_value,-0.010863148095694027,39
pretax,export_value,0.08696402838397076,39
persexp_clean,export_value,-5.925186542878091e-4,39
satok,export_value,-0.04738038695134573,39
export_value,export_value,1,39
ereduzem,export_value,0.08195511574200161,39
emp,export_value,-0.018259527154790765,39
liabilities,export_value,-0.11254638007306011,39
age,ereduzem,0.12272674184635866,39
tanass_clean,ereduzem,0.45256073653398576,39
eszk,ereduzem,0.3007975384614443,39
sales_clean,ereduzem,0.4503263180779621,39
pretax,ereduzem,0.9939128275793662,39
persexp_clean,ereduzem,0.2519868957996119,39
satok,ereduzem,0.43288469302958865,39
export_value,ereduzem,0.08195511574200161,39
ereduzem,ereduzem,1,39
emp,ereduzem,0.39229846741358415,39
liabilities,ereduzem,-0.03737851394676372,39
age,emp,0.26718791698147243,39
tanass_clean,emp,0.6502736508540231,39
eszk,emp,0.7352980042315717,39
sales_clean,emp,0.846690049457075,39
pretax,emp,0.382839668012521,39
persexp_clean,emp,0.8646285102209316,39
satok,emp,0.6298234937751107,39
export_value,emp,-0.018259527154790765,39
ereduzem,emp,0.39229846741358415,39
emp,emp,1,39
liabilities,emp,0.7253202508476043,39
age,liabilities,0.18504262123703497,39
tanass_clean,liabilities,0.6189652252591337,39
eszk,liabilities,0.8218627423737573,39
sales_clean,liabilities,0.7554370519615589,39
pretax,liabilities,-0.0641424766744903,39
persexp_clean,liabilities,0.5715759639231425,39
satok,liabilities,0.63571003347005,39
export_value,liabilities,-0.11254638007306011,39
ereduzem,liabilities,-0.03737851394676372,39
emp,liabilities,0.7253202508476043,39
liabilities,liabilities,1,39
age,age,1,41
tanass_clean,age,0.022118632610573643,41
eszk,age,0.04544922789816744,41
sales_clean,age,0.053349412632558844,41
pretax,age,0.04848512080553412,41
persexp_clean,age,0.0936152084962021,41
satok,age,0.08351121265996668,41
export_value,age,0.11915858475298005,41
ereduzem,age,0.053803961010876804,41
emp,age,0.08613745949366684,41
liabilities,age,0.02434308433465878,41
age,tanass_clean,0.022118632610573643,41
tanass_clean,tanass_clean,1,41
eszk,tanass_clean,0.7765436975120821,41
sales_clean,tanass_clean,0.04475553991737741,41
pretax,tanass_clean,0.0709432542945807,41
persexp_clean,tanass_clean,0.14628605237199657,41
satok,tanass_clean,0.2391926292773567,41
export_value,tanass_clean,-0.006197182367680668,41
ereduzem,tanass_clean,0.10624336208913084,41
emp,tanass_clean,0.12104800929809004,41
liabilities,tanass_clean,0.8074416735187188,41
age,eszk,0.04544922789816744,41
tanass_clean,eszk,0.7765436975120821,41
eszk,eszk,1,41
sales_clean,eszk,0.524177826566089,41
pretax,eszk,0.4315552983321466,41
persexp_clean,eszk,0.5481342070215229,41
satok,eszk,0.5744607082345426,41
export_value,eszk,0.03798134354743849,41
ereduzem,eszk,0.41609255126055894,41
emp,eszk,0.3863184762272672,41
liabilities,eszk,0.9492187162041997,41
age,sales_clean,0.053349412632558844,41
tanass_clean,sales_clean,0.04475553991737741,41
eszk,sales_clean,0.524177826566089,41
sales_clean,sales_clean,1,41
pretax,sales_clean,0.6530558925609494,41
persexp_clean,sales_clean,0.8146917639827415,41
satok,sales_clean,0.3858222379045295,41
export_value,sales_clean,0.09022806348209665,41
ereduzem,sales_clean,0.7319297350890671,41
emp,sales_clean,0.5630089183625023,41
liabilities,sales_clean,0.46823591532522396,41
age,pretax,0.04848512080553412,41
tanass_clean,pretax,0.0709432542945807,41
eszk,pretax,0.4315552983321466,41
sales_clean,pretax,0.6530558925609494,41
pretax,pretax,1,41
persexp_clean,pretax,0.5577257972251399,41
satok,pretax,0.4631829037538961,41
export_value,pretax,0.034132001521809334,41
ereduzem,pretax,0.8651569219218364,41
emp,pretax,0.47174550597515075,41
liabilities,pretax,0.3473047615899267,41
age,persexp_clean,0.0936152084962021,41
tanass_clean,persexp_clean,0.14628605237199657,41
eszk,persexp_clean,0.5481342070215229,41
sales_clean,persexp_clean,0.8146917639827415,41
pretax,persexp_clean,0.5577257972251399,41
persexp_clean,persexp_clean,1,41
satok,persexp_clean,0.41682777600062676,41
export_value,persexp_clean,0.17548843297131964,41
ereduzem,persexp_clean,0.6148079745988525,41
emp,persexp_clean,0.8344371863616631,41
liabilities,persexp_clean,0.48569670893282896,41
age,satok,0.08351121265996668,41
tanass_clean,satok,0.2391926292773567,41
eszk,satok,0.5744607082345426,41
sales_clean,satok,0.3858222379045295,41
pretax,satok,0.4631829037538961,41
persexp_clean,satok,0.41682777600062676,41
satok,satok,1,41
export_value,satok,0.04407891142500807,41
ereduzem,satok,0.4265897021094237,41
emp,satok,0.34829459544993174,41
liabilities,satok,0.307343541078134,41
age,export_value,0.11915858475298005,41
tanass_clean,export_value,-0.006197182367680668,41
eszk,export_value,0.03798134354743849,41
sales_clean,export_value,0.09022806348209665,41
pretax,export_value,0.034132001521809334,41
persexp_clean,export_value,0.17548843297131964,41
satok,export_value,0.04407891142500807,41
export_value,export_value,1,41
ereduzem,export_value,0.04285732692489554,41
emp,export_value,0.16098876717898475,41
liabilities,export_value,0.03490299199258289,41
age,ereduzem,0.053803961010876804,41
tanass_clean,ereduzem,0.10624336208913084,41
eszk,ereduzem,0.41609255126055894,41
sales_clean,ereduzem,0.7319297350890671,41
pretax,ereduzem,0.8651569219218364,41
persexp_clean,ereduzem,0.6148079745988525,41
satok,ereduzem,0.4265897021094237,41
export_value,ereduzem,0.04285732692489554,41
ereduzem,ereduzem,1,41
emp,ereduzem,0.499397451413559,41
liabilities,ereduzem,0.33379047802267975,41
age,emp,0.08613745949366684,41
tanass_clean,emp,0.12104800929809004,41
eszk,emp,0.3863184762272672,41
sales_clean,emp,0.5630089183625023,41
pretax,emp,0.47174550597515075,41
persexp_clean,emp,0.8344371863616631,41
satok,emp,0.34829459544993174,41
export_value,emp,0.16098876717898475,41
ereduzem,emp,0.499397451413559,41
emp,emp,1,41
liabilities,emp,0.3223859590197468,41
age,liabilities,0.02434308433465878,41
tanass_clean,liabilities,0.8074416735187188,41
eszk,liabilities,0.9492187162041997,41
sales_clean,liabilities,0.46823591532522396,41
